"Date","Price","Open","High","Low","Vol.","Change %"
"11/03/2021","3.9427","3.9802","3.9841","3.9439","78.85K","-0.84%"
"11/02/2021","3.9760","3.9774","3.9888","3.9646","76.53K","0.05%"
"11/01/2021","3.9739","3.9890","4.0008","3.9741","75.18K","-0.25%"
"10/29/2021","3.9837","3.9600","4.0003","3.9509","78.98K","0.68%"
"10/28/2021","3.9566","3.9826","3.9999","3.9498","75.48K","-0.56%"
"10/27/2021","3.9790","3.9748","3.9906","3.9675","63.50K","0.17%"
"10/26/2021","3.9723","3.9743","3.9857","3.9550","66.72K","0.02%"
"10/25/2021","3.9717","3.9532","3.9861","3.9406","60.91K","0.56%"
"10/22/2021","3.9496","3.9604","3.9662","3.9480","64.71K","-0.16%"
"10/21/2021","3.9561","3.9328","3.9681","3.9265","67.45K","0.68%"
"10/20/2021","3.9293","3.9364","3.9535","3.9289","67.68K","-0.03%"
"10/19/2021","3.9303","3.9515","3.9529","3.9182","64.80K","-0.45%"
"10/18/2021","3.9480","3.9397","3.9609","3.9290","66.24K","0.30%"
"10/15/2021","3.9361","3.9395","3.9524","3.9274","66.48K","0.01%"
"10/14/2021","3.9358","3.9446","3.9555","3.9313","63.50K","-0.12%"
"10/13/2021","3.9407","3.9739","3.9792","3.9415","64.24K","-0.74%"
"10/12/2021","3.9701","3.9731","3.9786","3.9602","62.96K","0.01%"
"10/11/2021","3.9698","3.9801","3.9975","3.9590","62.93K","-0.08%"
"10/08/2021","3.9728","3.9678","4.0007","3.9615","62.75K","0.22%"
"10/07/2021","3.9642","3.9358","3.9692","3.9272","65.67K","0.80%"
"10/06/2021","3.9328","3.9710","4.0090","3.9335","65.73K","-0.89%"
"10/05/2021","3.9680","3.9550","3.9858","3.9464","65.31K","0.43%"
"10/04/2021","3.9512","3.9474","3.9598","3.9225","62.76K","0.17%"
"10/01/2021","3.9446","3.9793","3.9918","3.9430","67.56K","-0.80%"
"09/30/2021","3.9763","3.9956","4.0167","3.9582","68.83K","-0.41%"
"09/29/2021","3.9926","3.9676","3.9993","3.9597","70.16K","0.71%"
"09/28/2021","3.9646","3.9309","3.9746","3.9276","68.35K","0.95%"
"09/27/2021","3.9271","3.9300","3.9390","3.9209","66.02K","0.09%"
"09/24/2021","3.9236","3.9297","3.9427","3.9209","64.86K","-0.09%"
"09/23/2021","3.9270","3.9541","3.9604","3.9186","64.15K","-0.61%"
"09/22/2021","3.9510","3.9409","3.9601","3.9288","66.59K","0.35%"
"09/21/2021","3.9371","3.9275","3.9481","3.9191","67.04K","0.34%"
"09/20/2021","3.9239","3.9155","3.9349","3.9104","62.64K","0.32%"
"09/17/2021","3.9113","3.8877","3.9205","3.8821","63.59K","0.68%"
"09/16/2021","3.8850","3.8631","3.9002","3.8572","61.94K","0.66%"
"09/15/2021","3.8594","3.8523","3.8718","3.8442","64.95K","0.26%"
"09/14/2021","3.8493","3.8530","3.8614","3.8405","65.25K","-0.01%"
"09/13/2021","3.8495","3.8462","3.8666","3.8421","62.07K","0.14%"
"09/10/2021","3.8441","3.8435","3.8504","3.8351","67.57K","0.10%"
"09/09/2021","3.8401","3.8239","3.8529","3.8170","64.86K","0.50%"
"09/08/2021","3.8210","3.8091","3.8307","3.8051","63.41K","0.39%"
"09/07/2021","3.8061","3.8110","3.8194","3.8015","65.93K","-0.03%"
"09/06/2021","3.8071","3.7936","3.8184","3.7891","57.02K","0.45%"
"09/03/2021","3.7900","3.8008","3.8078","3.7865","61.92K","-0.20%"
"09/02/2021","3.7977","3.8071","3.8150","3.7977","62.55K","-0.14%"
"09/01/2021","3.8032","3.8305","3.8412","3.7963","67.15K","-0.63%"
"08/31/2021","3.8273","3.8661","3.8720","3.8173","67.75K","-0.92%"
"08/30/2021","3.8627","3.8795","3.8846","3.8609","58.31K","-0.34%"
"08/27/2021","3.8758","3.8930","3.9037","3.8750","61.59K","-0.39%"
"08/26/2021","3.8910","3.8850","3.8977","3.8794","68.13K","0.22%"
"08/25/2021","3.8824","3.8909","3.9063","3.8821","67.92K","-0.12%"
"08/24/2021","3.8872","3.9019","3.9129","3.8850","65.84K","-0.31%"
"08/23/2021","3.8993","3.9172","3.9230","3.8983","62.37K","-0.37%"
"08/20/2021","3.9137","3.9267","3.9368","3.9138","67.94K","-0.22%"
"08/19/2021","3.9224","3.8904","3.9313","3.8866","71.26K","0.89%"
"08/18/2021","3.8877","3.8977","3.9021","3.8775","70.60K","-0.19%"
"08/17/2021","3.8952","3.8727","3.9017","3.8696","65.51K","0.65%"
"08/16/2021","3.8699","3.8718","3.8821","3.8668","55.92K","0.03%"
"08/13/2021","3.8688","3.9021","3.9048","3.8672","61.86K","-0.76%"
"08/12/2021","3.8984","3.9023","3.9153","3.8933","64.32K","0.01%"
"08/11/2021","3.8982","3.9053","3.9227","3.8934","59.59K","-0.09%"
"08/10/2021","3.9017","3.8897","3.9119","3.8817","61.01K","0.39%"
"08/09/2021","3.8867","3.8886","3.8993","3.8774","58.34K","-0.03%"
"08/06/2021","3.8880","3.8417","3.8948","3.8345","64.06K","1.31%"
"08/05/2021","3.8378","3.8405","3.8579","3.8324","66.46K","0.03%"
"08/04/2021","3.8366","3.8385","3.8469","3.8096","68.07K","0.06%"
"08/03/2021","3.8343","3.8408","3.8454","3.8264","62.78K","-0.07%"
"08/02/2021","3.8369","3.8489","3.8540","3.8282","61.15K","-0.19%"
"07/30/2021","3.8441","3.8450","3.8591","3.8319","64.52K","0.05%"
"07/29/2021","3.8420","3.8816","3.8844","3.8417","64.26K","-0.92%"
"07/28/2021","3.8777","3.8911","3.9084","3.8791","64.14K","-0.30%"
"07/27/2021","3.8892","3.8918","3.9090","3.8777","68.08K","0.02%"
"07/26/2021","3.8885","3.8844","3.9025","3.8811","61.62K","0.20%"
"07/23/2021","3.8806","3.8787","3.8921","3.8723","65.59K","0.15%"
"07/22/2021","3.8748","3.8809","3.8893","3.8538","64.03K","-0.05%"
"07/21/2021","3.8768","3.8983","3.9153","3.8756","67.80K","-0.43%"
"07/20/2021","3.8937","3.8956","3.9128","3.8905","68.30K","0.05%"
"07/19/2021","3.8918","3.8835","3.9027","3.8761","68.42K","0.32%"
"07/16/2021","3.8794","3.8795","3.8932","3.8721","68.44K","0.09%"
"07/15/2021","3.8758","3.8558","3.8878","3.8538","67.05K","0.62%"
"07/14/2021","3.8521","3.8876","3.9011","3.8540","67.71K","-0.82%"
"07/13/2021","3.8838","3.8393","3.8914","3.8323","68.47K","1.26%"
"07/12/2021","3.8354","3.8284","3.8505","3.8212","66.24K","0.25%"
"07/09/2021","3.8259","3.8361","3.8468","3.8252","65.83K","-0.13%"
"07/08/2021","3.8309","3.8451","3.8540","3.8296","67.96K","-0.24%"
"07/07/2021","3.8402","3.8171","3.8517","3.8113","64.79K","0.72%"
"07/06/2021","3.8129","3.7952","3.8217","3.7806","68.93K","0.63%"
"07/05/2021","3.7892","3.8014","3.8120","3.7888","62.99K","-0.18%"
"07/02/2021","3.7960","3.8119","3.8363","3.7974","65.49K","-0.32%"
"07/01/2021","3.8083","3.8129","3.8235","3.7936","66.49K","-0.03%"
"06/30/2021","3.8093","3.7991","3.8223","3.7878","65.96K","0.35%"
"06/29/2021","3.7961","3.7748","3.8059","3.7710","66.95K","0.65%"
"06/28/2021","3.7717","3.7823","3.7910","3.7696","65.73K","-0.23%"
"06/25/2021","3.7803","3.7869","3.7916","3.7676","67.05K","-0.08%"
"06/24/2021","3.7834","3.8017","3.8078","3.7800","65.92K","-0.39%"
"06/23/2021","3.7982","3.7803","3.8110","3.7750","66.44K","0.56%"
"06/22/2021","3.7771","3.7987","3.8204","3.7775","68.77K","-0.49%"
"06/21/2021","3.7957","3.8372","3.8449","3.7960","67.11K","-0.91%"
"06/18/2021","3.8307","3.8292","3.8471","3.8111","66.24K","0.11%"
"06/17/2021","3.8263","3.7743","3.8341","3.7675","67.66K","1.49%"
"06/16/2021","3.7703","3.7342","3.7766","3.7160","66.85K","1.05%"
"06/15/2021","3.7310","3.7239","3.7422","3.7195","66.37K","0.30%"
"06/14/2021","3.7198","3.7159","3.7332","3.7046","60.22K","0.19%"
"06/11/2021","3.7127","3.6721","3.7241","3.6647","65.08K","1.25%"
"06/10/2021","3.6670","3.6738","3.6898","3.6629","63.88K","-0.10%"
"06/09/2021","3.6707","3.6661","3.6778","3.6492","62.83K","0.19%"
"06/08/2021","3.6638","3.6662","3.6758","3.6592","68.71K","0.08%"
"06/07/2021","3.6608","3.6655","3.6778","3.6593","66.15K","-0.03%"
"06/04/2021","3.6620","3.6788","3.6965","3.6623","100.77K","-0.38%"
"06/03/2021","3.6761","3.6504","3.6846","3.6470","88.74K","0.77%"
"06/02/2021","3.6479","3.6514","3.6767","3.6470","84.43K","0.00%"
"06/01/2021","3.6479","3.6628","3.6689","3.6400","80.77K","-0.27%"
"05/31/2021","3.6578","3.6777","3.6853","3.6601","82.01K","-0.48%"
"05/28/2021","3.6754","3.6818","3.6981","3.6714","117.57K","-0.11%"
"05/27/2021","3.6793","3.6902","3.6995","3.6709","118.48K","-0.19%"
"05/26/2021","3.6864","3.6598","3.6968","3.6525","116.45K","0.80%"
"05/25/2021","3.6571","3.6692","3.6730","3.6532","119.91K","-0.26%"
"05/24/2021","3.6667","3.6922","3.6941","3.6653","93.37K","-0.56%"
"05/21/2021","3.6873","3.6746","3.7001","3.6697","88.88K","0.42%"
"05/20/2021","3.6718","3.7154","3.7206","3.6721","94.74K","-1.07%"
"05/19/2021","3.7116","3.6995","3.7212","3.6916","96.80K","0.45%"
"05/18/2021","3.6951","3.7254","3.7310","3.6938","95.89K","-0.77%"
"05/17/2021","3.7238","3.7313","3.7429","3.7206","96.07K","-0.10%"
"05/14/2021","3.7276","3.7478","3.7534","3.7234","99.57K","-0.46%"
"05/13/2021","3.7449","3.7734","3.7757","3.7387","94.79K","-0.66%"
"05/12/2021","3.7697","3.7471","3.7770","3.7352","94.36K","0.70%"
"05/11/2021","3.7434","3.7601","3.7708","3.7346","95.30K","-0.36%"
"05/10/2021","3.7569","3.7427","3.7671","3.7376","91.46K","0.48%"
"05/07/2021","3.7389","3.7875","3.8021","3.7394","90.88K","-1.21%"
"05/06/2021","3.7847","3.8084","3.8208","3.7857","94.65K","-0.53%"
"05/05/2021","3.8050","3.7940","3.8220","3.7846","95.53K","0.38%"
"05/04/2021","3.7906","3.7689","3.8045","3.7620","91.85K","0.69%"
"05/03/2021","3.7648","3.7920","3.7975","3.7627","85.95K","-0.65%"
"04/30/2021","3.7895","3.7693","3.7963","3.7582","96.96K","0.62%"
"04/29/2021","3.7660","3.7750","3.7857","3.7601","96.44K","-0.17%"
"04/28/2021","3.7726","3.7802","3.8087","3.7710","101.07K","-0.13%"
"04/27/2021","3.7776","3.7715","3.7887","3.7689","97.26K","0.24%"
"04/26/2021","3.7684","3.7673","3.7822","3.7569","95.60K","0.18%"
"04/23/2021","3.7616","3.7982","3.8029","3.7626","83.66K","-0.87%"
"04/22/2021","3.7945","3.7850","3.8061","3.7745","94.01K","0.35%"
"04/21/2021","3.7812","3.7817","3.8033","3.7771","92.44K","0.06%"
"04/20/2021","3.7788","3.7826","3.7901","3.7688","96.07K","-0.03%"
"04/19/2021","3.7798","3.7915","3.8090","3.7727","98.06K","-0.19%"
"04/16/2021","3.7869","3.8033","3.8132","3.7861","109.60K","-0.35%"
"04/15/2021","3.8001","3.8015","3.8145","3.7952","95.98K","0.03%"
"04/14/2021","3.7988","3.8193","3.8238","3.7980","96.34K","-0.45%"
"04/13/2021","3.8160","3.8057","3.8455","3.7983","96.27K","0.37%"
"04/12/2021","3.8020","3.8068","3.8191","3.7938","100.73K","-0.04%"
"04/09/2021","3.8034","3.8137","3.8365","3.8003","92.74K","-0.19%"
"04/08/2021","3.8105","3.8539","3.8579","3.8080","93.26K","-1.03%"
"04/07/2021","3.8502","3.8687","3.8777","3.8318","94.58K","-0.41%"
"04/06/2021","3.8660","3.8849","3.9046","3.8661","88.55K","-0.37%"
"04/05/2021","3.8802","3.9086","3.9241","3.8785","66.25K","-0.61%"
"04/02/2021","3.9041","3.8953","3.9216","3.8872","84.36K","0.28%"
"04/01/2021","3.8933","3.9481","3.9577","3.8930","94.87K","-1.31%"
"03/31/2021","3.9451","3.9754","3.9849","3.9395","93.51K","-0.69%"
"03/30/2021","3.9725","3.9637","3.9810","3.9548","92.74K","0.30%"
"03/29/2021","3.9607","3.9341","3.9732","3.9242","96.21K","0.81%"
"03/26/2021","3.9290","3.9409","3.9509","3.9251","90.72K","-0.22%"
"03/25/2021","3.9376","3.9178","3.9473","3.9120","96.09K","0.56%"
"03/24/2021","3.9158","3.8977","3.9234","3.8918","92.61K","0.52%"
"03/23/2021","3.8955","3.8521","3.9030","3.8459","91.83K","1.19%"
"03/22/2021","3.8496","3.8765","3.8951","3.8449","85.23K","-0.61%"
"03/19/2021","3.8734","3.8781","3.8930","3.8656","87.68K","-0.03%"
"03/18/2021","3.8744","3.8375","3.8867","3.8321","92.79K","1.04%"
"03/17/2021","3.8344","3.8616","3.8844","3.8340","92.04K","-0.65%"
"03/16/2021","3.8594","3.8456","3.8675","3.8424","91.71K","0.40%"
"03/15/2021","3.8441","3.8340","3.8558","3.8268","90.46K","0.31%"
"03/12/2021","3.8324","3.8253","3.8562","3.8214","117.33K","0.24%"
"03/11/2021","3.8231","3.8335","3.8435","3.8130","116.96K","-0.20%"
"03/10/2021","3.8307","3.8379","3.8559","3.8314","115.85K","-0.13%"
"03/09/2021","3.8357","3.8807","3.8872","3.8342","115.62K","-1.12%"
"03/08/2021","3.8790","3.8514","3.8846","3.8409","111.99K","0.86%"
"03/05/2021","3.8459","3.8128","3.8633","3.8085","85.01K","0.95%"
"03/04/2021","3.8096","3.7685","3.8191","3.7613","91.58K","1.14%"
"03/03/2021","3.7665","3.7564","3.7788","3.7456","97.24K","0.33%"
"03/02/2021","3.7542","3.7624","3.7854","3.7528","96.92K","-0.16%"
"03/01/2021","3.7603","3.7424","3.7690","3.7299","99.59K","0.56%"
"02/26/2021","3.7392","3.7146","3.7497","3.7064","87.91K","0.76%"
"02/25/2021","3.7111","3.7034","3.7220","3.6803","92.59K","0.28%"
"02/24/2021","3.7009","3.7094","3.7342","3.6997","95.94K","-0.16%"
"02/23/2021","3.7070","3.6986","3.7156","3.6903","91.20K","0.29%"
"02/22/2021","3.6962","3.7011","3.7196","3.6930","84.45K","-0.05%"
"02/19/2021","3.6982","3.7125","3.7173","3.6902","94.52K","-0.32%"
"02/18/2021","3.7102","3.7304","3.7374","3.7103","84.75K","-0.48%"
"02/17/2021","3.7282","3.7142","3.7439","3.7095","87.82K","0.45%"
"02/16/2021","3.7115","3.6976","3.7186","3.6844","92.23K","0.47%"
"02/15/2021","3.6941","3.7106","3.7146","3.6923","79.55K","-0.33%"
"02/12/2021","3.7062","3.7120","3.7287","3.7066","90.92K","-0.09%"
"02/11/2021","3.7096","3.7066","3.7193","3.7001","92.87K","0.15%"
"02/10/2021","3.7041","3.6925","3.7116","3.6818","93.52K","0.37%"
"02/09/2021","3.6906","3.7148","3.7204","3.6906","92.47K","-0.58%"
"02/08/2021","3.7121","3.7231","3.7355","3.7091","82.03K","-0.14%"
"02/05/2021","3.7174","3.7626","3.7676","3.7185","77.49K","-1.13%"
"02/04/2021","3.7600","3.7283","3.7676","3.7234","76.52K","0.90%"
"02/03/2021","3.7264","3.7215","3.7441","3.7147","69.75K","0.20%"
"02/02/2021","3.7190","3.7401","3.7470","3.7185","76.46K","-0.46%"
"02/01/2021","3.7363","3.7248","3.7438","3.7208","76.11K","0.40%"
"01/29/2021","3.7215","3.7467","3.7579","3.7183","87.85K","-0.62%"
"01/28/2021","3.7446","3.7558","3.7731","3.7380","94.78K","-0.24%"
"01/27/2021","3.7537","3.7380","3.7761","3.7328","95.98K","0.49%"
"01/26/2021","3.7354","3.7397","3.7566","3.7337","91.70K","-0.04%"
"01/25/2021","3.7370","3.7301","3.7493","3.7220","80.19K","0.27%"
"01/22/2021","3.7268","3.7255","3.7371","3.7195","89.39K","0.16%"
"01/21/2021","3.7208","3.7450","3.7483","3.7213","90.21K","-0.53%"
"01/20/2021","3.7407","3.7389","3.7536","3.7246","79.97K","0.11%"
"01/19/2021","3.7367","3.7574","3.7620","3.7323","85.13K","-0.44%"
"01/18/2021","3.7531","3.7566","3.7748","3.7494","78.63K","0.01%"
"01/15/2021","3.7528","3.7371","3.7625","3.7331","84.14K","0.52%"
"01/14/2021","3.7333","3.7340","3.7576","3.7264","88.12K","0.07%"
"01/13/2021","3.7307","3.7036","3.7392","3.6986","88.35K","0.81%"
"01/12/2021","3.7008","3.7269","3.7317","3.7013","89.44K","-0.60%"
"01/11/2021","3.7230","3.6906","3.7343","3.6890","80.95K","0.93%"
"01/08/2021","3.6886","3.6827","3.7032","3.6725","86.29K","0.26%"
"01/07/2021","3.6792","3.6714","3.6959","3.6609","83.96K","0.34%"
"01/06/2021","3.6667","3.6865","3.6936","3.6516","85.60K","-0.43%"
"01/05/2021","3.6825","3.7183","3.7234","3.6809","87.89K","-0.88%"
"01/04/2021","3.7151","3.7408","3.7417","3.6887","77.66K","-0.59%"
"01/01/2021","3.7371","3.7327","3.7420","3.7256","12.27K","0.27%"
"12/31/2020","3.7271","3.7260","3.7620","3.6997","86.54K","0.19%"
"12/30/2020","3.7200","3.7036","3.7461","3.6748","84.08K","0.52%"
"12/29/2020","3.7008","3.6818","3.7282","3.6565","88.69K","0.62%"
"12/28/2020","3.6781","3.6978","3.7093","3.6614","77.57K","-0.43%"
"12/25/2020","3.6938","3.6970","3.7057","3.6897","39.76K","0.06%"
"12/24/2020","3.6915","3.6955","3.7030","3.6835","83.34K","0.00%"
"12/23/2020","3.6915","3.7057","3.7095","3.6827","87.57K","-0.30%"
"12/22/2020","3.7025","3.6690","3.7115","3.6670","89.11K","1.03%"
"12/21/2020","3.6646","3.6497","3.7322","3.6497","79.16K","0.56%"
"12/18/2020","3.6443","3.6193","3.6874","3.6153","88.63K","0.79%"
"12/17/2020","3.6159","3.6366","3.6421","3.6161","87.42K","-0.46%"
"12/16/2020","3.6327","3.6546","3.6641","3.6260","89.12K","-0.51%"
"12/15/2020","3.6515","3.6548","3.6675","3.6448","86.40K","0.02%"
"12/14/2020","3.6507","3.6686","3.6846","3.6400","75.61K","-0.49%"
"12/11/2020","3.6688","3.6472","3.6776","3.6376","89.96K","0.74%"
"12/10/2020","3.6419","3.6707","3.6727","3.6411","91.52K","-0.72%"
"12/09/2020","3.6683","3.6758","3.6811","3.6425","94.18K","-0.13%"
"12/08/2020","3.6730","3.6924","3.7115","3.6718","90.12K","-0.46%"
"12/07/2020","3.6901","3.6900","3.7113","3.6744","74.83K","0.16%"
"12/04/2020","3.6842","3.6798","3.6941","3.6702","90.49K","0.23%"
"12/03/2020","3.6758","3.6941","3.7090","3.6717","125.40K","-0.40%"
"12/02/2020","3.6907","3.6855","3.7225","3.6792","220.50K","0.27%"
"12/01/2020","3.6806","3.7562","3.7582","3.6811","230.73K","-1.93%"
"11/30/2020","3.7532","3.7499","3.7582","3.7258","213.98K","0.32%"
"11/27/2020","3.7411","3.7563","3.7724","3.7448","207.52K","-0.33%"
"11/26/2020","3.7535","3.7482","3.7662","3.7390","200.94K","0.23%"
"11/25/2020","3.7447","3.7521","3.7668","3.7422","222.67K","-0.12%"
"11/24/2020","3.7491","3.7758","3.7787","3.7494","217.88K","-0.65%"
"11/23/2020","3.7737","3.7713","3.7949","3.7519","222.26K","0.21%"
"11/20/2020","3.7659","3.7619","3.7748","3.7547","215.59K","0.20%"
"11/19/2020","3.7584","3.7682","3.7929","3.7582","220.93K","-0.20%"
"11/18/2020","3.7659","3.7849","3.7903","3.7565","230.88K","-0.41%"
"11/17/2020","3.7814","3.7739","3.7957","3.7657","224.98K","0.29%"
"11/16/2020","3.7703","3.7882","3.7985","3.7627","211.31K","-0.39%"
"11/13/2020","3.7851","3.8041","3.8138","3.7847","222.65K","-0.45%"
"11/12/2020","3.8021","3.8068","3.8203","3.7913","228.55K","-0.04%"
"11/11/2020","3.8036","3.8061","3.8212","3.7954","213.50K","-0.01%"
"11/10/2020","3.8039","3.7967","3.8254","3.7808","232.28K","0.21%"
"11/09/2020","3.7959","3.7945","3.8035","3.7468","205.55K","0.14%"
"11/06/2020","3.7905","3.8289","3.8431","3.7859","235.11K","-0.92%"
"11/05/2020","3.8257","3.8749","3.8799","3.8038","242.93K","-1.18%"
"11/04/2020","3.8713","3.8762","3.9555","3.8545","224.75K","-0.05%"
"11/03/2020","3.8733","3.9527","3.9583","3.8688","219.76K","-1.95%"
"11/02/2020","3.9505","3.9558","3.9736","3.9446","213.99K","-0.05%"
"10/30/2020","3.9524","3.9612","3.9711","3.9446","225.61K","-0.19%"
"10/29/2020","3.9600","3.9447","3.9718","3.9283","226.70K","0.46%"
"10/28/2020","3.9420","3.8890","3.9564","3.8852","228.37K","1.40%"
"10/27/2020","3.8876","3.8774","3.8925","3.8656","204.12K","0.36%"
"10/26/2020","3.8737","3.8518","3.8863","3.8484","202.48K","0.64%"
"10/23/2020","3.8489","3.8705","3.8901","3.8482","206.53K","-0.54%"
"10/22/2020","3.8698","3.8525","3.8837","3.8486","205.84K","0.60%"
"10/21/2020","3.8467","3.8594","3.8800","3.8372","205.32K","-0.24%"
"10/20/2020","3.8560","3.8879","3.9011","3.8526","206.81K","-0.70%"
"10/19/2020","3.8830","3.8812","3.8907","3.8717","193.92K","0.17%"
"10/16/2020","3.8763","3.8882","3.9056","3.8679","189.93K","-0.20%"
"10/15/2020","3.8841","3.8440","3.9014","3.8365","208.61K","1.09%"
"10/14/2020","3.8422","3.8270","3.8552","3.8180","211.73K","0.45%"
"10/13/2020","3.8250","3.7733","3.8338","3.7695","208.33K","1.48%"
"10/12/2020","3.7691","3.7778","3.8042","3.7702","189.38K","-0.16%"
"10/09/2020","3.7751","3.8180","3.8223","3.7693","209.07K","-1.07%"
"10/08/2020","3.8159","3.8114","3.8266","3.7991","216.37K","0.19%"
"10/07/2020","3.8087","3.8268","3.8318","3.8024","209.40K","-0.40%"
"10/06/2020","3.8239","3.8152","3.8301","3.7946","223.54K","0.29%"
"10/05/2020","3.8129","3.8456","3.8473","3.8044","186.35K","-0.73%"
"10/02/2020","3.8410","3.8154","3.8540","3.8111","220.65K","0.75%"
"10/01/2020","3.8125","3.8670","3.8694","3.8052","218.42K","-1.34%"
"09/30/2020","3.8643","3.8549","3.8921","3.8479","215.56K","0.32%"
"09/29/2020","3.8521","3.9316","3.9417","3.8477","210.50K","-1.91%"
"09/28/2020","3.9273","3.9139","3.9383","3.8949","185.94K","0.48%"
"09/25/2020","3.9085","3.9019","3.9254","3.8903","213.08K","0.20%"
"09/24/2020","3.9007","3.8731","3.9218","3.8623","214.49K","0.77%"
"09/23/2020","3.8708","3.8342","3.8777","3.8263","215.03K","1.09%"
"09/22/2020","3.8290","3.8180","3.8526","3.8087","215.45K","0.33%"
"09/21/2020","3.8163","3.7675","3.8356","3.7517","199.71K","1.40%"
"09/18/2020","3.7636","3.7592","3.7717","3.7474","209.00K","0.20%"
"09/17/2020","3.7560","3.7662","3.7943","3.7557","215.55K","-0.22%"
"09/16/2020","3.7643","3.7611","3.7748","3.7420","211.27K","0.15%"
"09/15/2020","3.7588","3.7483","3.7646","3.7292","201.72K","0.37%"
"09/14/2020","3.7450","3.7538","3.7627","3.7408","179.35K","-0.15%"
"09/11/2020","3.7505","3.7689","3.7725","3.7453","202.53K","-0.45%"
"09/10/2020","3.7675","3.7637","3.7786","3.7327","209.47K","0.15%"
"09/09/2020","3.7620","3.7835","3.7924","3.7550","202.77K","-0.47%"
"09/08/2020","3.7797","3.7550","3.7891","3.7473","218.38K","0.77%"
"09/07/2020","3.7510","3.7640","3.7778","3.7485","188.95K","-0.26%"
"09/04/2020","3.7608","3.7448","3.7945","3.7391","216.39K","0.52%"
"09/03/2020","3.7415","3.7218","3.7621","3.7194","217.40K","0.60%"
"09/02/2020","3.7190","3.6844","3.7390","3.6780","219.29K","0.97%"
"09/01/2020","3.6831","3.6841","3.6904","3.6558","213.86K","0.04%"
"08/31/2020","3.6815","3.6860","3.6999","3.6649","206.90K","-0.06%"
"08/28/2020","3.6837","3.7315","3.7374","3.6810","197.70K","-1.18%"
"08/27/2020","3.7276","3.7317","3.7533","3.6988","180.09K","-0.06%"
"08/26/2020","3.7300","3.7189","3.7471","3.7116","182.19K","0.34%"
"08/25/2020","3.7172","3.7292","3.7330","3.7058","207.44K","-0.26%"
"08/24/2020","3.7270","3.7455","3.7473","3.7076","184.46K","-0.35%"
"08/21/2020","3.7402","3.6964","3.7513","3.6850","209.80K","1.26%"
"08/20/2020","3.6936","3.7169","3.7266","3.6930","209.22K","-0.57%"
"08/19/2020","3.7147","3.6688","3.7199","3.6613","163.02K","1.31%"
"08/18/2020","3.6668","3.7053","3.7082","3.6609","66.87K","-1.00%"
"08/17/2020","3.7039","3.7123","3.7192","3.6971","156.07K","-0.15%"
"08/14/2020","3.7094","3.7232","3.7336","3.7097","200.02K","-0.28%"
"08/13/2020","3.7200","3.7371","3.7396","3.7065","213.25K","-0.32%"
"08/12/2020","3.7320","3.7541","3.7649","3.7243","221.73K","-0.50%"
"08/11/2020","3.7509","3.7476","3.7615","3.7264","220.66K","0.17%"
"08/10/2020","3.7445","3.7445","3.7543","3.7310","189.65K","0.09%"
"08/07/2020","3.7410","3.7185","3.7528","3.7109","211.09K","0.63%"
"08/06/2020","3.7174","3.7139","3.7310","3.6890","220.43K","0.18%"
"08/05/2020","3.7108","3.7241","3.7301","3.6943","204.13K","-0.33%"
"08/04/2020","3.7230","3.7513","3.7604","3.7223","203.22K","-0.70%"
"08/03/2020","3.7492","3.7499","3.7805","3.7406","197.93K","0.17%"
"07/31/2020","3.7429","3.7224","3.7554","3.6983","213.67K","0.63%"
"07/30/2020","3.7193","3.7417","3.7629","3.7185","221.34K","-0.37%"
"07/29/2020","3.7332","3.7661","3.7784","3.7333","226.38K","-0.78%"
"07/28/2020","3.7626","3.7353","3.7705","3.7280","217.33K","0.74%"
"07/27/2020","3.7350","3.7780","3.7875","3.7266","204.37K","-1.10%"
"07/24/2020","3.7766","3.8026","3.8096","3.7755","216.15K","-0.64%"
"07/23/2020","3.8010","3.8219","3.8284","3.7856","210.50K","-0.51%"
"07/22/2020","3.8204","3.8465","3.8614","3.8096","216.42K","-0.64%"
"07/21/2020","3.8450","3.8923","3.9000","3.8407","209.62K","-1.19%"
"07/20/2020","3.8912","3.9176","3.9276","3.8895","210.56K","-0.59%"
"07/17/2020","3.9143","3.9395","3.9445","3.9122","223.74K","-0.55%"
"07/16/2020","3.9358","3.9231","3.9469","3.9121","203.88K","0.35%"
"07/15/2020","3.9219","3.9250","3.9309","3.9019","211.91K","-0.04%"
"07/14/2020","3.9233","3.9592","3.9681","3.9199","214.95K","-0.89%"
"07/13/2020","3.9586","3.9525","3.9627","3.9361","219.80K","0.28%"
"07/10/2020","3.9474","3.9616","3.9797","3.9419","213.90K","-0.26%"
"07/09/2020","3.9575","3.9502","3.9646","3.9309","210.28K","0.26%"
"07/08/2020","3.9471","3.9709","3.9764","3.9458","209.41K","-0.50%"
"07/07/2020","3.9670","3.9471","3.9737","3.9365","214.28K","0.51%"
"07/06/2020","3.9467","3.9681","3.9734","3.9369","194.07K","-0.44%"
"07/03/2020","3.9642","3.9701","3.9852","3.9606","199.10K","-0.11%"
"07/02/2020","3.9684","3.9771","3.9826","3.9481","204.67K","-0.16%"
"07/01/2020","3.9746","3.9565","3.9899","3.9471","206.05K","0.52%"
"06/30/2020","3.9539","3.9643","3.9904","3.9448","205.25K","-0.20%"
"06/29/2020","3.9618","3.9843","3.9872","3.9555","189.31K","-0.42%"
